,rain_mm,hour,exact_date,weather_type,temp_f
533,0.0,6,2015-09-05,Mainly clear,53.2076
534,0.0,7,2015-09-05,Mainly clear,53.2976
535,0.0,8,2015-09-05,Mainly clear,56.4476
536,0.0,9,2015-09-05,Mainly clear,62.8376
537,0.0,10,2015-09-05,Partly cloudy,68.597595
538,0.0,11,2015-09-05,Partly cloudy,73.2776
539,0.0,12,2015-09-05,Mainly clear,75.0776
540,0.0,13,2015-09-05,Mainly clear,78.1376
541,0.0,14,2015-09-05,Clear sky,80.3876
542,0.0,15,2015-09-05,Clear sky,81.6476
543,0.0,16,2015-09-05,Clear sky,81.6476
544,0.0,17,2015-09-05,Clear sky,80.6576
545,0.0,18,2015-09-05,Clear sky,78.4076
546,0.0,19,2015-09-05,Clear sky,75.2576
547,0.0,20,2015-09-05,Clear sky,71.1176
548,0.0,21,2015-09-05,Clear sky,68.417595
549,0.0,22,2015-09-05,Clear sky,66.7976
550,0.0,23,2015-09-05,Clear sky,64.9976
551,0.0,0,2015-09-06,Partly cloudy,63.5576
552,0.0,1,2015-09-06,Overcast,63.2876
553,0.0,2,2015-09-06,Overcast,61.7576
554,0.0,3,2015-09-06,Overcast,59.5976
555,0.0,4,2015-09-06,Overcast,58.3376
556,0.0,5,2015-09-06,Overcast,58.0676
557,0.0,6,2015-09-06,Overcast,57.5276
558,0.0,7,2015-09-06,Overcast,57.167603
559,0.0,8,2015-09-06,Overcast,59.237602
560,0.0,9,2015-09-06,Overcast,64.9076
561,0.0,10,2015-09-06,Overcast,71.6576
562,0.0,11,2015-09-06,Overcast,78.0476
563,0.0,12,2015-09-06,Overcast,80.1176
564,0.0,13,2015-09-06,Mainly clear,82.9076
565,0.0,14,2015-09-06,Mainly clear,84.79759
566,0.0,15,2015-09-06,Clear sky,85.7876
567,0.0,16,2015-09-06,Clear sky,85.69759
568,0.0,17,2015-09-06,Clear sky,84.0776
569,0.0,18,2015-09-06,Mainly clear,80.9276
570,0.0,19,2015-09-06,Clear sky,76.51759
571,0.0,20,2015-09-06,Clear sky,72.3776
572,0.0,21,2015-09-06,Clear sky,69.8576
573,0.0,22,2015-09-06,Partly cloudy,67.6976
574,0.0,23,2015-09-06,Overcast,65.5376
575,0.0,0,2015-09-07,Overcast,64.7276
576,0.0,1,2015-09-07,Partly cloudy,62.747597
577,0.0,2,2015-09-07,Mainly clear,60.6776
578,0.0,3,2015-09-07,Mainly clear,58.967598
579,0.0,4,2015-09-07,Mainly clear,58.0676
580,0.0,5,2015-09-07,Mainly clear,58.7876
581,0.0,6,2015-09-07,Mainly clear,59.1476
582,0.0,7,2015-09-07,Clear sky,58.967598
583,0.0,8,2015-09-07,Clear sky,61.0376
584,0.0,9,2015-09-07,Clear sky,67.9676
585,0.0,10,2015-09-07,Clear sky,76.0676
586,0.0,11,2015-09-07,Clear sky,82.7276
587,0.0,12,2015-09-07,Clear sky,85.69759
588,0.0,13,2015-09-07,Clear sky,88.5776
589,0.0,14,2015-09-07,Clear sky,90.3776
590,0.0,15,2015-09-07,Clear sky,91.3676
591,0.0,16,2015-09-07,Clear sky,91.3676
592,0.0,17,2015-09-07,Clear sky,90.01759
593,0.0,18,2015-09-07,Clear sky,87.2276
594,0.0,19,2015-09-07,Clear sky,82.5476
595,0.0,20,2015-09-07,Clear sky,77.7776
596,0.0,21,2015-09-07,Clear sky,75.167595
597,0.0,22,2015-09-07,Clear sky,73.2776
598,0.0,23,2015-09-07,Clear sky,70.3976
599,0.0,0,2015-09-08,Clear sky,70.1276
600,0.0,1,2015-09-08,Clear sky,66.6176
601,0.0,2,2015-09-08,Clear sky,64.5476
602,0.0,3,2015-09-08,Clear sky,63.467598
603,0.0,4,2015-09-08,Clear sky,64.3676
604,0.0,5,2015-09-08,Clear sky,65.4476
605,0.0,6,2015-09-08,Clear sky,65.0876
606,0.0,7,2015-09-08,Clear sky,64.6376
607,0.0,8,2015-09-08,Clear sky,65.6276
608,0.0,9,2015-09-08,Clear sky,73.0076
609,0.0,10,2015-09-08,Clear sky,81.7376
610,0.0,11,2015-09-08,Clear sky,87.94759
611,0.0,12,2015-09-08,Clear sky,89.29759
612,0.0,13,2015-09-08,Clear sky,92.5376
613,0.0,14,2015-09-08,Clear sky,94.6976
614,0.0,15,2015-09-08,Clear sky,95.5976
615,0.0,16,2015-09-08,Clear sky,95.5976
616,0.0,17,2015-09-08,Clear sky,93.7976
617,0.0,18,2015-09-08,Clear sky,90.2876
618,0.0,19,2015-09-08,Clear sky,85.2476
619,0.0,20,2015-09-08,Clear sky,80.4776
620,0.0,21,2015-09-08,Clear sky,77.7776
621,0.0,22,2015-09-08,Clear sky,75.7976
622,0.0,23,2015-09-08,Clear sky,72.917595
623,0.0,0,2015-09-09,Clear sky,70.847595
624,0.0,1,2015-09-09,Clear sky,68.957596
625,0.0,2,2015-09-09,Clear sky,66.9776
626,0.0,3,2015-09-09,Clear sky,65.8976
627,0.0,4,2015-09-09,Clear sky,65.4476
628,0.0,5,2015-09-09,Clear sky,65.8076
629,0.0,6,2015-09-09,Clear sky,65.6276
630,0.0,7,2015-09-09,Clear sky,65.3576
631,0.0,8,2015-09-09,Clear sky,66.7976
632,0.0,9,2015-09-09,Clear sky,73.3676
633,0.0,10,2015-09-09,Clear sky,80.7476
634,0.0,11,2015-09-09,Clear sky,86.8676
635,0.0,12,2015-09-09,Clear sky,89.1176
636,0.0,13,2015-09-09,Clear sky,92.987595
637,0.0,14,2015-09-09,Clear sky,95.50759
638,0.0,15,2015-09-09,Clear sky,96.497604
639,0.0,16,2015-09-09,Clear sky,95.7776
640,0.0,17,2015-09-09,Clear sky,93.3476
641,0.0,18,2015-09-09,Clear sky,89.65761
642,0.0,19,2015-09-09,Clear sky,84.0776
643,0.0,20,2015-09-09,Clear sky,79.1276
644,0.0,21,2015-09-09,Clear sky,75.9776
645,0.0,22,2015-09-09,Clear sky,73.7276
646,0.0,23,2015-09-09,Clear sky,71.9276
647,0.0,0,2015-09-10,Clear sky,70.2176
648,0.0,1,2015-09-10,Clear sky,68.597595
649,0.0,2,2015-09-10,Clear sky,66.9776
650,0.0,3,2015-09-10,Clear sky,65.5376
651,0.0,4,2015-09-10,Partly cloudy,64.3676
652,0.0,5,2015-09-10,Overcast,63.5576
653,0.0,6,2015-09-10,Overcast,63.017597
654,0.0,7,2015-09-10,Overcast,62.9276
655,0.0,8,2015-09-10,Overcast,65.4476
656,0.0,9,2015-09-10,Overcast,71.4776
657,0.0,10,2015-09-10,Partly cloudy,78.2276
658,0.0,11,2015-09-10,Mainly clear,84.4376
659,0.0,12,2015-09-10,Partly cloudy,87.4976
660,0.0,13,2015-09-10,Mainly clear,90.917595
661,0.0,14,2015-09-10,Clear sky,92.807594
662,0.0,15,2015-09-10,Mainly clear,93.167595
663,0.0,16,2015-09-10,Clear sky,92.0876
664,0.0,17,2015-09-10,Clear sky,89.9276
665,0.0,18,2015-09-10,Clear sky,86.597595
666,0.0,19,2015-09-10,Clear sky,82.097595
667,0.0,20,2015-09-10,Mainly clear,77.3276
668,0.0,21,2015-09-10,Clear sky,74.1776
669,0.0,22,2015-09-10,Clear sky,71.5676
670,0.0,23,2015-09-10,Clear sky,69.4976
671,0.0,0,2015-09-11,Clear sky,68.0576
672,0.0,1,2015-09-11,Clear sky,66.4376
673,0.0,2,2015-09-11,Mainly clear,64.8176
674,0.0,3,2015-09-11,Mainly clear,63.3776
675,0.0,4,2015-09-11,Mainly clear,62.2976
676,0.0,5,2015-09-11,Partly cloudy,61.487602
677,0.0,6,2015-09-11,Overcast,60.857597
678,0.0,7,2015-09-11,Overcast,60.4076
679,0.0,8,2015-09-11,Partly cloudy,62.2976
680,0.0,9,2015-09-11,Partly cloudy,66.7976
681,0.0,10,2015-09-11,Partly cloudy,72.7376
682,0.0,11,2015-09-11,Partly cloudy,78.6776
683,0.0,12,2015-09-11,Partly cloudy,81.2876
684,0.0,13,2015-09-11,Partly cloudy,85.51759
685,0.0,14,2015-09-11,Mainly clear,88.667595
686,0.0,15,2015-09-11,Clear sky,89.1176
687,0.0,16,2015-09-11,Clear sky,87.3176
688,0.0,17,2015-09-11,Clear sky,84.887596
689,0.0,18,2015-09-11,Clear sky,81.3776
690,0.0,19,2015-09-11,Mainly clear,76.8776
691,0.0,20,2015-09-11,Clear sky,72.5576
692,0.0,21,2015-09-11,Mainly clear,69.8576
693,0.0,22,2015-09-11,Mainly clear,67.7876
694,0.0,23,2015-09-11,Partly cloudy,65.8976
695,0.0,0,2015-09-12,Overcast,64.1876
696,0.0,1,2015-09-12,Overcast,63.107597
697,0.0,2,2015-09-12,Overcast,62.3876
698,0.0,3,2015-09-12,Overcast,61.487602
699,0.0,4,2015-09-12,Overcast,60.947598
700,0.0,5,2015-09-12,Overcast,60.497597
701,0.0,6,2015-09-12,Overcast,60.497597
702,0.0,7,2015-09-12,Overcast,60.3176
703,0.0,8,2015-09-12,Overcast,61.3976
704,0.0,9,2015-09-12,Overcast,64.2776
705,0.0,10,2015-09-12,Overcast,68.2376
706,0.0,11,2015-09-12,Overcast,72.6476
707,0.0,12,2015-09-12,Overcast,68.6876
708,0.0,13,2015-09-12,Overcast,69.3176
709,0.0,14,2015-09-12,Overcast,70.4876
710,0.0,15,2015-09-12,Overcast,72.7376
711,0.0,16,2015-09-12,Overcast,74.0876
712,0.0,17,2015-09-12,Overcast,73.7276
713,0.0,18,2015-09-12,Overcast,74.4476
714,0.0,19,2015-09-12,Overcast,73.9076
715,0.0,20,2015-09-12,Overcast,71.207596
716,0.0,21,2015-09-12,Overcast,67.3376
717,0.0,22,2015-09-12,Overcast,63.917595
718,0.0,23,2015-09-12,Partly cloudy,62.2076
719,0.0,0,2015-09-13,Partly cloudy,62.0276
720,0.0,1,2015-09-13,Overcast,61.217598
721,0.0,2,2015-09-13,Overcast,60.6776
722,0.0,3,2015-09-13,Overcast,60.2276
723,0.0,4,2015-09-13,Partly cloudy,59.957603
724,0.0,5,2015-09-13,Partly cloudy,60.1376
725,0.0,6,2015-09-13,Partly cloudy,60.4076
726,0.0,7,2015-09-13,Partly cloudy,60.0476
727,0.0,8,2015-09-13,Overcast,61.487602
728,0.0,9,2015-09-13,Partly cloudy,63.5576
729,0.0,10,2015-09-13,Partly cloudy,67.6976
730,0.0,11,2015-09-13,Partly cloudy,71.2976
731,0.0,12,2015-09-13,Partly cloudy,73.9976
732,0.0,13,2015-09-13,Partly cloudy,78.4076
733,0.0,14,2015-09-13,Overcast,83.3576
734,0.0,15,2015-09-13,Mainly clear,86.7776
735,0.0,16,2015-09-13,Clear sky,87.5876
736,0.0,17,2015-09-13,Clear sky,83.6276
737,0.0,18,2015-09-13,Clear sky,77.2376
738,0.0,19,2015-09-13,Clear sky,70.667595
739,0.0,20,2015-09-13,Clear sky,65.8076
740,0.0,21,2015-09-13,Clear sky,63.107597
741,0.0,22,2015-09-13,Clear sky,61.5776
742,0.0,23,2015-09-13,Clear sky,60.5876
743,0.0,0,2015-09-14,Clear sky,59.5976
744,0.0,1,2015-09-14,Clear sky,59.237602
745,0.0,2,2015-09-14,Clear sky,58.8776
746,0.0,3,2015-09-14,Mainly clear,58.697598
747,0.0,4,2015-09-14,Partly cloudy,58.5176
748,0.0,5,2015-09-14,Partly cloudy,58.1576
749,0.0,6,2015-09-14,Partly cloudy,58.0676
750,0.0,7,2015-09-14,Partly cloudy,58.247597
751,0.0,8,2015-09-14,Partly cloudy,60.1376
752,0.0,9,2015-09-14,Partly cloudy,62.567596
753,0.0,10,2015-09-14,Mainly clear,64.6376
754,0.0,11,2015-09-14,Partly cloudy,67.4276
755,0.0,12,2015-09-14,Partly cloudy,70.0376
756,0.0,13,2015-09-14,Overcast,72.917595
757,0.0,14,2015-09-14,Partly cloudy,73.2776
758,0.0,15,2015-09-14,Mainly clear,73.7276
759,0.0,16,2015-09-14,Mainly clear,72.7376
760,0.0,17,2015-09-14,Partly cloudy,70.847595
761,0.0,18,2015-09-14,Overcast,68.0576
762,0.0,19,2015-09-14,Overcast,65.4476
763,0.0,20,2015-09-14,Overcast,64.0076
764,0.0,21,2015-09-14,Overcast,63.197598
765,0.0,22,2015-09-14,Overcast,62.4776
766,0.0,23,2015-09-14,Overcast,61.487602
767,0.0,0,2015-09-15,Overcast,61.3976
768,0.0,1,2015-09-15,Overcast,60.947598
769,0.0,2,2015-09-15,Overcast,60.5876
770,0.0,3,2015-09-15,Overcast,60.2276
771,0.0,4,2015-09-15,Overcast,59.957603
772,0.0,5,2015-09-15,Overcast,59.3276
773,0.0,6,2015-09-15,Overcast,58.697598
774,0.0,7,2015-09-15,Overcast,58.3376
775,0.0,8,2015-09-15,Partly cloudy,58.697598
776,0.0,9,2015-09-15,Mainly clear,60.6776
777,0.0,10,2015-09-15,Clear sky,63.2876
778,0.0,11,2015-09-15,Mainly clear,66.6176
779,0.0,12,2015-09-15,Clear sky,68.8676
780,0.0,13,2015-09-15,Mainly clear,70.667595
781,0.0,14,2015-09-15,Partly cloudy,70.7576
782,0.0,15,2015-09-15,Overcast,70.3976
783,0.0,16,2015-09-15,Overcast,69.4076
784,0.0,17,2015-09-15,Partly cloudy,67.51759
785,0.0,18,2015-09-15,Mainly clear,64.9976
786,0.0,19,2015-09-15,Mainly clear,62.117596
787,0.0,20,2015-09-15,Clear sky,59.957603
788,0.0,21,2015-09-15,Mainly clear,58.6076
789,0.0,22,2015-09-15,Clear sky,58.1576
790,0.0,23,2015-09-15,Clear sky,57.4376
791,0.0,0,2015-09-16,Clear sky,57.4376
792,0.0,1,2015-09-16,Clear sky,56.7176
793,0.0,2,2015-09-16,Clear sky,56.2676
794,0.0,3,2015-09-16,Clear sky,55.9976
795,0.0,4,2015-09-16,Clear sky,55.7276
796,0.0,5,2015-09-16,Clear sky,55.8176
797,0.0,6,2015-09-16,Clear sky,55.8176
798,0.0,7,2015-09-16,Clear sky,56.0876
799,0.0,8,2015-09-16,Mainly clear,57.9776
800,0.0,9,2015-09-16,Partly cloudy,61.667595
801,0.0,10,2015-09-16,Partly cloudy,65.3576
802,0.0,11,2015-09-16,Overcast,68.417595
803,0.0,12,2015-09-16,Overcast,67.1576
804,0.0,13,2015-09-16,Overcast,68.3276
805,0.0,14,2015-09-16,Overcast,69.3176
806,0.0,15,2015-09-16,Overcast,68.2376
807,0.0,16,2015-09-16,Overcast,66.9776
808,0.0,17,2015-09-16,Overcast,66.167595
809,0.0,18,2015-09-16,Overcast,65.3576
810,0.2,19,2015-09-16,Drizzle: light,64.2776
811,0.0,20,2015-09-16,Overcast,63.5576
812,0.0,21,2015-09-16,Overcast,63.107597
813,0.0,22,2015-09-16,Overcast,63.107597
814,0.0,23,2015-09-16,Overcast,63.017597
815,0.0,0,2015-09-17,Partly cloudy,62.747597
816,0.0,1,2015-09-17,Mainly clear,61.9376
817,0.0,2,2015-09-17,Mainly clear,61.487602
818,0.0,3,2015-09-17,Partly cloudy,60.497597
819,0.0,4,2015-09-17,Mainly clear,59.7776
820,0.0,5,2015-09-17,Partly cloudy,58.5176
821,0.0,6,2015-09-17,Overcast,57.4376
822,0.0,7,2015-09-17,Partly cloudy,57.0776
823,0.0,8,2015-09-17,Overcast,58.0676
824,0.0,9,2015-09-17,Overcast,61.3076
825,0.0,10,2015-09-17,Clear sky,64.2776
826,0.0,11,2015-09-17,Clear sky,67.8776
827,0.0,12,2015-09-17,Clear sky,69.76759
828,0.0,13,2015-09-17,Clear sky,72.6476
829,0.0,14,2015-09-17,Clear sky,74.8976
830,0.0,15,2015-09-17,Clear sky,76.0676
831,0.0,16,2015-09-17,Clear sky,76.2476
832,0.0,17,2015-09-17,Clear sky,75.347595
833,0.0,18,2015-09-17,Clear sky,73.0076
834,0.0,19,2015-09-17,Clear sky,69.3176
835,0.0,20,2015-09-17,Clear sky,65.8976
836,0.0,21,2015-09-17,Clear sky,64.0076
837,0.0,22,2015-09-17,Clear sky,62.9276
838,0.0,23,2015-09-17,Clear sky,61.9376
839,0.0,0,2015-09-18,Clear sky,60.7676
840,0.0,1,2015-09-18,Clear sky,59.3276
841,0.0,2,2015-09-18,Clear sky,57.9776
842,0.0,3,2015-09-18,Mainly clear,56.7176
843,0.0,4,2015-09-18,Mainly clear,55.9076
844,0.0,5,2015-09-18,Mainly clear,55.4576
845,0.0,6,2015-09-18,Mainly clear,55.0076
846,0.0,7,2015-09-18,Mainly clear,54.1076
847,0.0,8,2015-09-18,Mainly clear,56.1776
848,0.0,9,2015-09-18,Clear sky,63.107597
849,0.0,10,2015-09-18,Clear sky,68.6876
850,0.0,11,2015-09-18,Clear sky,73.9076
851,0.0,12,2015-09-18,Clear sky,75.347595
852,0.0,13,2015-09-18,Clear sky,78.4076
853,0.0,14,2015-09-18,Clear sky,80.4776
854,0.0,15,2015-09-18,Clear sky,81.5576
855,0.0,16,2015-09-18,Clear sky,81.7376
856,0.0,17,2015-09-18,Clear sky,80.6576
857,0.0,18,2015-09-18,Clear sky,77.957596
858,0.0,19,2015-09-18,Clear sky,73.3676
859,0.0,20,2015-09-18,Clear sky,69.6776
860,0.0,21,2015-09-18,Clear sky,67.4276
861,0.0,22,2015-09-18,Clear sky,65.26759
862,0.0,23,2015-09-18,Clear sky,63.2876
863,0.0,0,2015-09-19,Clear sky,61.8476
864,0.0,1,2015-09-19,Clear sky,60.497597
865,0.0,2,2015-09-19,Clear sky,58.967598
866,0.0,3,2015-09-19,Partly cloudy,57.5276
867,0.0,4,2015-09-19,Partly cloudy,56.4476
868,0.0,5,2015-09-19,Partly cloudy,55.6376
869,0.0,6,2015-09-19,Partly cloudy,55.2776
870,0.0,7,2015-09-19,Partly cloudy,55.9076
871,0.0,8,2015-09-19,Partly cloudy,57.707603
872,0.0,9,2015-09-19,Clear sky,62.0276
873,0.0,10,2015-09-19,Clear sky,68.597595
874,0.0,11,2015-09-19,Clear sky,75.707596
875,0.0,12,2015-09-19,Clear sky,81.8276
876,0.0,13,2015-09-19,Clear sky,85.4276
877,0.0,14,2015-09-19,Clear sky,88.1276
878,0.0,15,2015-09-19,Clear sky,89.8376
879,0.0,16,2015-09-19,Clear sky,90.557594
880,0.0,17,2015-09-19,Clear sky,90.01759
881,0.0,18,2015-09-19,Clear sky,87.4976
882,0.0,19,2015-09-19,Clear sky,82.9976
883,0.0,20,2015-09-19,Clear sky,78.2276
884,0.0,21,2015-09-19,Clear sky,74.7176
885,0.0,22,2015-09-19,Clear sky,71.9276
886,0.0,23,2015-09-19,Clear sky,68.8676
887,0.0,0,2015-09-20,Clear sky,67.6976
888,0.0,1,2015-09-20,Clear sky,67.4276
889,0.0,2,2015-09-20,Clear sky,66.8876
890,0.0,3,2015-09-20,Clear sky,65.8976
891,0.0,4,2015-09-20,Clear sky,65.1776
892,0.0,5,2015-09-20,Clear sky,64.5476
893,0.0,6,2015-09-20,Clear sky,64.2776
894,0.0,7,2015-09-20,Clear sky,64.097595
895,0.0,8,2015-09-20,Clear sky,64.097595
896,0.0,9,2015-09-20,Clear sky,71.2976
897,0.0,10,2015-09-20,Clear sky,80.4776
898,0.0,11,2015-09-20,Clear sky,86.957596
899,0.0,12,2015-09-20,Clear sky,87.5876
900,0.0,13,2015-09-20,Clear sky,90.917595
901,0.0,14,2015-09-20,Clear sky,93.167595
902,0.0,15,2015-09-20,Clear sky,94.4276
903,0.0,16,2015-09-20,Clear sky,94.60759
904,0.0,17,2015-09-20,Clear sky,93.6176
905,0.0,18,2015-09-20,Clear sky,91.00759
906,0.0,19,2015-09-20,Clear sky,86.7776
907,0.0,20,2015-09-20,Clear sky,81.8276
908,0.0,21,2015-09-20,Clear sky,78.2276
909,0.0,22,2015-09-20,Clear sky,75.5276
910,0.0,23,2015-09-20,Clear sky,72.8276
911,0.0,0,2015-09-21,Clear sky,70.1276
912,0.0,1,2015-09-21,Clear sky,68.1476
913,0.0,2,2015-09-21,Clear sky,66.6176
914,0.0,3,2015-09-21,Clear sky,65.7176
915,0.0,4,2015-09-21,Clear sky,64.9976
916,0.0,5,2015-09-21,Clear sky,64.2776
917,0.0,6,2015-09-21,Clear sky,62.6576
918,0.0,7,2015-09-21,Clear sky,61.3976
919,0.0,8,2015-09-21,Clear sky,63.2876
920,0.0,9,2015-09-21,Clear sky,70.3976
921,0.0,10,2015-09-21,Clear sky,77.1476
922,0.0,11,2015-09-21,Clear sky,83.44759
923,0.0,12,2015-09-21,Clear sky,86.597595
924,0.0,13,2015-09-21,Clear sky,90.10759
925,0.0,14,2015-09-21,Clear sky,92.4476
926,0.0,15,2015-09-21,Clear sky,93.167595
927,0.0,16,2015-09-21,Clear sky,91.8176
928,0.0,17,2015-09-21,Clear sky,88.0376
929,0.0,18,2015-09-21,Clear sky,83.8076
930,0.0,19,2015-09-21,Clear sky,78.4976
931,0.0,20,2015-09-21,Clear sky,73.8176
932,0.0,21,2015-09-21,Clear sky,70.5776
933,0.0,22,2015-09-21,Clear sky,67.9676
934,0.0,23,2015-09-21,Clear sky,65.8976
935,0.0,0,2015-09-22,Clear sky,65.8976
936,0.0,1,2015-09-22,Clear sky,64.457596
937,0.0,2,2015-09-22,Clear sky,63.017597
938,0.0,3,2015-09-22,Partly cloudy,61.667595
939,0.0,4,2015-09-22,Overcast,60.947598
940,0.0,5,2015-09-22,Overcast,59.957603
941,0.0,6,2015-09-22,Overcast,59.057602
942,0.0,7,2015-09-22,Overcast,58.3376
943,0.0,8,2015-09-22,Overcast,58.7876
944,0.0,9,2015-09-22,Overcast,60.857597
945,0.0,10,2015-09-22,Partly cloudy,63.737602
946,0.0,11,2015-09-22,Mainly clear,66.5276
947,0.0,12,2015-09-22,Clear sky,68.3276
948,0.0,13,2015-09-22,Clear sky,70.7576
949,0.0,14,2015-09-22,Clear sky,71.7476
950,0.0,15,2015-09-22,Clear sky,71.2976
951,0.0,16,2015-09-22,Clear sky,70.1276
952,0.0,17,2015-09-22,Clear sky,67.9676
953,0.0,18,2015-09-22,Clear sky,65.5376
954,0.0,19,2015-09-22,Partly cloudy,62.4776
955,0.0,20,2015-09-22,Partly cloudy,60.4076
956,0.0,21,2015-09-22,Mainly clear,59.4176
957,0.0,22,2015-09-22,Mainly clear,58.8776
958,0.0,23,2015-09-22,Mainly clear,58.3376
959,0.0,0,2015-09-23,Clear sky,57.5276
960,0.0,1,2015-09-23,Clear sky,57.0776
961,0.0,2,2015-09-23,Clear sky,56.5376
962,0.0,3,2015-09-23,Overcast,56.1776
963,0.0,4,2015-09-23,Overcast,55.8176
964,0.0,5,2015-09-23,Overcast,55.3676
965,0.0,6,2015-09-23,Overcast,54.917603
966,0.0,7,2015-09-23,Overcast,54.4676
967,0.0,8,2015-09-23,Partly cloudy,56.0876
968,0.0,9,2015-09-23,Clear sky,61.217598
969,0.0,10,2015-09-23,Clear sky,66.167595
970,0.0,11,2015-09-23,Clear sky,71.207596
971,0.0,12,2015-09-23,Clear sky,73.457596
972,0.0,13,2015-09-23,Clear sky,77.5076
973,0.0,14,2015-09-23,Clear sky,80.7476
974,0.0,15,2015-09-23,Clear sky,82.7276
975,0.0,16,2015-09-23,Mainly clear,83.3576
976,0.0,17,2015-09-23,Partly cloudy,82.457596
977,0.0,18,2015-09-23,Overcast,79.4876
978,0.0,19,2015-09-23,Overcast,75.6176
979,0.0,20,2015-09-23,Overcast,72.5576
980,0.0,21,2015-09-23,Mainly clear,70.3076
981,0.0,22,2015-09-23,Partly cloudy,68.1476
982,0.0,23,2015-09-23,Partly cloudy,66.0776
983,0.0,0,2015-09-24,Overcast,63.5576
984,0.0,1,2015-09-24,Overcast,62.2076
985,0.0,2,2015-09-24,Overcast,61.3976
986,0.0,3,2015-09-24,Overcast,60.7676
987,0.0,4,2015-09-24,Overcast,60.2276
988,0.0,5,2015-09-24,Overcast,59.957603
989,0.0,6,2015-09-24,Overcast,59.6876
990,0.0,7,2015-09-24,Overcast,59.4176
991,0.0,8,2015-09-24,Overcast,60.4076
992,0.0,9,2015-09-24,Overcast,65.1776
993,0.0,10,2015-09-24,Overcast,70.1276
994,0.0,11,2015-09-24,Partly cloudy,75.7976
995,0.0,12,2015-09-24,Mainly clear,80.6576
996,0.0,13,2015-09-24,Mainly clear,85.7876
997,0.0,14,2015-09-24,Clear sky,89.1176
998,0.0,15,2015-09-24,Mainly clear,90.4676
999,0.0,16,2015-09-24,Mainly clear,90.10759
1000,0.0,17,2015-09-24,Mainly clear,87.6776
1001,0.0,18,2015-09-24,Mainly clear,83.5376
1002,0.0,19,2015-09-24,Clear sky,78.2276
1003,0.0,20,2015-09-24,Clear sky,74.26759
1004,0.0,21,2015-09-24,Clear sky,71.7476
1005,0.0,22,2015-09-24,Clear sky,69.1376
1006,0.0,23,2015-09-24,Clear sky,66.8876
1007,0.0,0,2015-09-25,Clear sky,66.167595
1008,0.0,1,2015-09-25,Clear sky,64.3676
1009,0.0,2,2015-09-25,Clear sky,62.6576
1010,0.0,3,2015-09-25,Mainly clear,61.0376
1011,0.0,4,2015-09-25,Mainly clear,59.6876
1012,0.0,5,2015-09-25,Mainly clear,58.6076
1013,0.0,6,2015-09-25,Mainly clear,57.7976
1014,0.0,7,2015-09-25,Partly cloudy,57.0776
1015,0.0,8,2015-09-25,Partly cloudy,58.6076
1016,0.0,9,2015-09-25,Mainly clear,63.8276
1017,0.0,10,2015-09-25,Clear sky,69.0476
1018,0.0,11,2015-09-25,Clear sky,74.1776
1019,0.0,12,2015-09-25,Clear sky,78.6776
1020,0.0,13,2015-09-25,Clear sky,82.1876
1021,0.0,14,2015-09-25,Clear sky,83.26759
1022,0.0,15,2015-09-25,Mainly clear,82.3676
1023,0.0,16,2015-09-25,Mainly clear,80.6576
1024,0.0,17,2015-09-25,Mainly clear,78.4976
1025,0.0,18,2015-09-25,Mainly clear,75.167595
1026,0.0,19,2015-09-25,Mainly clear,70.847595
1027,0.0,20,2015-09-25,Mainly clear,67.6976
1028,0.0,21,2015-09-25,Mainly clear,65.7176
1029,0.0,22,2015-09-25,Mainly clear,64.3676
1030,0.0,23,2015-09-25,Clear sky,63.197598
1031,0.0,0,2015-09-26,Clear sky,63.017597
1032,0.0,1,2015-09-26,Clear sky,62.2076
1033,0.0,2,2015-09-26,Clear sky,61.3976
1034,0.0,3,2015-09-26,Mainly clear,60.7676
1035,0.0,4,2015-09-26,Mainly clear,60.1376
1036,0.0,5,2015-09-26,Mainly clear,59.5976
1037,0.0,6,2015-09-26,Mainly clear,58.967598
1038,0.0,7,2015-09-26,Mainly clear,58.4276
1039,0.0,8,2015-09-26,Mainly clear,60.1376
1040,0.0,9,2015-09-26,Clear sky,65.6276
1041,0.0,10,2015-09-26,Mainly clear,70.9376
1042,0.0,11,2015-09-26,Mainly clear,76.0676
1043,0.0,12,2015-09-26,Mainly clear,76.9676
1044,0.0,13,2015-09-26,Clear sky,80.207596
1045,0.0,14,2015-09-26,Mainly clear,82.3676
1046,0.0,15,2015-09-26,Mainly clear,83.0876
1047,0.0,16,2015-09-26,Clear sky,82.097595
1048,0.0,17,2015-09-26,Clear sky,79.847595
1049,0.0,18,2015-09-26,Partly cloudy,76.2476
1050,0.0,19,2015-09-26,Overcast,72.1976
1051,0.0,20,2015-09-26,Partly cloudy,69.3176
1052,0.0,21,2015-09-26,Mainly clear,67.1576
1053,0.0,22,2015-09-26,Partly cloudy,65.1776
1054,0.0,23,2015-09-26,Overcast,63.6476
1055,0.0,0,2015-09-27,Overcast,62.2976
1056,0.0,1,2015-09-27,Overcast,61.5776
1057,0.0,2,2015-09-27,Overcast,60.857597
1058,0.0,3,2015-09-27,Overcast,59.8676
1059,0.0,4,2015-09-27,Overcast,59.1476
1060,0.0,5,2015-09-27,Overcast,58.4276
1061,0.0,6,2015-09-27,Overcast,58.0676
1062,0.0,7,2015-09-27,Overcast,57.8876
1063,0.0,8,2015-09-27,Overcast,58.967598
